#220307更新
"Bacteria"	"Firmicutes"	Bacilli	Caryophanales	Bacillaceae	Cerasibacillus
"Bacteria"	"Verrucomicrobia"	Opitutae	Puniceicoccales	Puniceicoccaceae	Cerasicoccus
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Cereibacter
"Bacteria"	"Bacteroidetes"	Cytophagia	Cytophagales	Cesiribacteraceae	Cesiribacter
"Bacteria"	"Proteobacteria"	Epsilonproteobacteria	Nautiliales	Nautiliaceae	Cetia
"Bacteria"	"Fusobacteria"	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Cetobacterium
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Chachezhania
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Nostocales	Scytonemataceae	Chakia
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Chakrabartia
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Nostocales	Rivulariaceae	Chalaractis
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Chroococcales	Chroococcaceae	Chalicogloea
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Pleurocapsales	Pleurocapsaceae	Chamaecalyx
"Bacteria"	"Cyanobacteria"	Cyanophyceae	"Synechococcales"	Pseudanabaenaceae	Chamaenema
"Bacteria"	"Cyanobacteria"	Cyanophyceae	"Synechococcales"	Chamaesiphonaceae	Chamaesiphon
"Bacteria"	"Cyanobacteria"	Cyanophyceae	"Synechococcales"	Chamaesiphonaceae	Chamaesiphonopsis
"Bacteria"	"Cyanobacteria"	Cyanophyceae	"Synechococcales"	Leptolyngbyaceae	Chamaethrix
"Bacteria"	"Bacteroidetes"	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Changchengzhania
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Chania
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Chelativorans
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Hyphomicrobiales	Chelatococcaceae	Chelatococcus
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Chelonobacter
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Hyphomicrobiales	Methylocystaceae	Chenggangzhangella
"Bacteria"	"Firmicutes"	Bacilli	Caryophanales	Paenibacillaceae	Chengkuizengella
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Lysobacterales	Rhodanobacteraceae	Chiayiivirga
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Chimaeribacter
"Bacteria"	"Bacteroidetes"	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chishuiella
"Bacteria"	"Proteobacteria"	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Chitinasiproducens
"Bacteria"	"Proteobacteria"	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chitinibacter
"Bacteria"	"Proteobacteria"	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chitinilyticum
"Bacteria"	"Proteobacteria"	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Chitinimonas
"Bacteria"	"Proteobacteria"	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chitiniphilus
"Bacteria"	"Fibrobacteres"	Chitinispirillia	Chitinispirillales	Chitinispirillaceae	Chitinispirillum
"Bacteria"	"Fibrobacteres"	Chitinivibrionia	Chitinivibrionales	Chitinivibrionaceae	Chitinivibrio
"Bacteria"	"Proteobacteria"	Betaproteobacteria	[Betaproteobacteria, no order]	[Betaproteobacteria, no family]	Chitinivorax
"Bacteria"	"Bacteroidetes"	Chitinophagia	Chitinophagales	Chitinophagaceae	Chitinophaga
"Bacteria"	"Chlamydiae"	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia
"Bacteria"	"Chlorobi"	"Chlorobia"	Chlorobiales	Chlorobiaceae	Chlorobaculum
"Bacteria"	"Chlorobi"	"Chlorobia"	Chlorobiales	Chlorobiaceae	Chlorobium
"Bacteria"	"Chloroflexi"	Chloroflexia	Chloroflexales	Chloroflexaceae	Chloroflexus
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Chroococcales	Entophysalidaceae	Chlorogloea
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Nostocales	Chlorogloeopsidaceae	Chlorogloeopsis
"Bacteria"	"Chlorobi"	"Chlorobia"	Chlorobiales	Chlorobiaceae	Chloroherpeton
"Bacteria"	"Chloroflexi"	Chloroflexia	Chloroflexales	Oscillochloridaceae	Chloronema
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Chroococcales	Chroococcaceae	Chondrocystis
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Nostocales	Hapalosiphonaceae	Chondrogloea
"Bacteria"	"Proteobacteria"	Deltaproteobacteria	Myxococcales	Polyangiaceae	Chondromyces
"Bacteria"	"Firmicutes"	Clostridia	Eubacteriales	Christensenellaceae	Christensenella
"Bacteria"	"Cyanobacteria"	Cyanophyceae	"Synechococcales"	Leptolyngbyaceae	Chroakolemma
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Chromatiales	Chromatiaceae	Chromatium
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Cellvibrionales	Halieaceae	Chromatocurvus
"Bacteria"	"Proteobacteria"	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chromobacterium
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Chromohalobacter
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Chroococcales	[Chroococcales, no family]	Chroobacter
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Chroococcidiopsidales	Chroococcidiopsidaceae	Chroococcidiopsis
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Pleurocapsales	Pleurocapsaceae	Chroococcidium
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Pleurocapsales	Pleurocapsaceae	Chroococcopsis
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Chroococcales	Chroococcaceae	Chroococcus
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Chroococcales	Chroococcaceae	Chroostipes
"Bacteria"	"Bacteroidetes"	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium
"Bacteria"	"Actinobacteria"	Actinobacteria	Micrococcales	Microbacteriaceae	Chryseoglobus
"Bacteria"	"Bacteroidetes"	Cytophagia	Cytophagales	Fulvivirgaceae	Chryseolinea
"Bacteria"	"Firmicutes"	Bacilli	Caryophanales	Caryophanaceae	Chryseomicrobium
"Bacteria"	"Bacteroidetes"	Cytophagia	Cytophagales	Cytophagaceae	Chryseotalea
"Bacteria"	"Chrysiogenetes"	Chrysiogenetes	Chrysiogenales	Chrysiogenaceae	Chrysiogenes
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Nostocales	[Aphanizomenonaceae]	Chrysosporum
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Hyphomicrobiales	Pleomorphomonadaceae	Chthonobacter
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Oscillatoriales	[Oscillatoriales, no family]	Chthonoblastus
"Bacteria"	"Armatimonadetes"	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Chujaibacter
"Bacteria"	"Firmicutes"	Bacilli	Caryophanales	Caryophanaceae	Chungangia
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Ciceribacter
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Oscillatoriales	Phormidiaceae	Cirrosiphon
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Citreimonas
"Bacteria"	"Bacteroidetes"	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Citreitalea
"Bacteria"	"Actinobacteria"	Actinobacteria	Micrococcales	Micrococcaceae	Citricoccus
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter
"Bacteria"	"Firmicutes"	Clostridia	Eubacteriales	Peptoniphilaceae	Citroniella
"Bacteria"	"Cyanobacteria"	Cyanophyceae	"Synechococcales"	Chamaesiphonaceae	Clastidium
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Chroococcales	Microcystaceae	Clathrocystis
"Bacteria"	"Actinobacteria"	Actinobacteria	Micrococcales	Microbacteriaceae	Clavibacter
"Bacteria"	"Spirochaetes"	Spirochaetia	Spirochaetales	Spirochaetaceae	Clevelandina
"Bacteria"	"Synergistetes"	Synergistia	Synergistales	Synergistaceae	Cloacibacillus
"Bacteria"	"Bacteroidetes"	Flavobacteriia	Flavobacteriales	Weeksellaceae	Cloacibacterium
"Bacteria"	"Firmicutes"	Clostridia	Eubacteriales	Clostridiaceae	Clostridiisalibacter
"Bacteria"	"Firmicutes"	Clostridia	Eubacteriales	Peptostreptococcaceae	Clostridioides
"Bacteria"	"Firmicutes"	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
"Bacteria"	"Bacteroidetes"	Chitinophagia	Chitinophagales	Chitinophagaceae	Cnuella
"Bacteria"	"Actinobacteria"	Actinobacteria	Micrococcales	Microbacteriaceae	Cnuibacter
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Cobetia
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Chroococcales	Chroococcaceae	Coccochloris
"Bacteria"	"Cyanobacteria"	Cyanophyceae	"Synechococcales"	Merismopediaceae	Coccopedia
"Bacteria"	"Bacteroidetes"	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Cochleicola
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Cochlodiniinecator
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Cocleimonas
"Bacteria"	"Cyanobacteria"	Cyanophyceae	"Synechococcales"	Merismopediaceae	Coelocystis
"Bacteria"	"Cyanobacteria"	Cyanophyceae	"Synechococcales"	Coelosphaeriaceae	Coelomoron
"Bacteria"	"Cyanobacteria"	Cyanophyceae	"Synechococcales"	Coelosphaeriaceae	Coelosphaeriopsis
"Bacteria"	"Cyanobacteria"	Cyanophyceae	"Synechococcales"	Coelosphaeriaceae	Coelosphaerium
"Bacteria"	"Bacteroidetes"	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Coenonia
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	[Gammaproteobacteria, no order]	Thorselliaceae	Coetzeea
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Cognatishimia
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Cognatiyoonia
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Hyphomicrobiales	Cohaesibacteraceae	Cohaesibacter
"Bacteria"	"Firmicutes"	Bacilli	Caryophanales	Paenibacillaceae	Cohnella
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Nostocales	Tolypothrichaceae	Coleodesmium
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Oscillatoriales	Coleofasciculaceae	Coleofasciculus
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Pleurocapsales	Xenococcaceae	Coleonema
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Nostocales	"Fortieaceae"	Coleospermum
"Bacteria"	"Cyanobacteria"	Cyanophyceae	[Cyanophyceae, no order]	[Cyanophyceae, no family]	Collenia
"Bacteria"	"Proteobacteria"	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Collimonas
"Bacteria"	"Actinobacteria"	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Nostocales	Hapalosiphonaceae	Colteronema
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Colwellia
"Bacteria"	"Proteobacteria"	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Commensalibacter
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Chroococcidiopsidales	[Chroococcidiopsidales, no family]	Compactococcus
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Nostocales	Nostocaceae	Compactonostoc
"Bacteria"	"Firmicutes"	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus
"Bacteria"	"Firmicutes"	Bacilli	Caryophanales	Bacillaceae	Compostibacillus
"Bacteria"	"Bacteroidetes"	Chitinophagia	Chitinophagales	Chitinophagaceae	Compostibacter
"Bacteria"	"Actinobacteria"	Actinobacteria	Micrococcales	Microbacteriaceae	Compostimonas
"Bacteria"	"Proteobacteria"	Betaproteobacteria	Neisseriales	Neisseriaceae	Conchiformibius
"Bacteria"	"Actinobacteria"	Thermoleophilia	Solirubrobacterales	Conexibacteraceae	Conexibacter
"Archaea"	"Crenarchaeota"	Thermoprotei	Thermoproteales	Thermoproteaceae	Conexivisphaera
"Bacteria"	"Bacteroidetes"	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Confluentibacter
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Cellvibrionales	Halieaceae	Congregibacter
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Conservatibacter
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Hyphomicrobiales	Aurantimonadaceae	Consotaella
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Rhodospirillales	Stellaceae	Constrictibacter
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Nostocales	Nostocaceae	Constrictifilum
"Bacteria"	"Firmicutes"	Bacilli	Lactobacillales	Leuconostocaceae	Convivina
"Bacteria"	"Actinobacteria"	Actinobacteria	Micrococcales	Microbacteriaceae	Conyzicola
"Bacteria"	"Firmicutes"	Erysipelotrichia	Erysipelotrichales	Coprobacillaceae	Coprobacillus
"Bacteria"	"Bacteroidetes"	Bacteroidia	Bacteroidales	Barnesiellaceae	Coprobacter
"Bacteria"	"Firmicutes"	Clostridia	Eubacteriales	Lachnospiraceae	Coprococcus
"Bacteria"	Coprothermobacterota	Coprothermobacteria	Coprothermobacterales	Coprothermobacteraceae	Coprothermobacter
"Bacteria"	"Verrucomicrobia"	Opitutae	Puniceicoccales	Puniceicoccaceae	Coraliomargarita
"Bacteria"	"Bacteroidetes"	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Corallibacter
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Alteromonadales	Psychromonadaceae	Corallincola
"Bacteria"	"Proteobacteria"	Deltaproteobacteria	Myxococcales	Myxococcaceae	Corallococcus
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Coralloluteibacterium
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Corallomonas
"Bacteria"	"Actinobacteria"	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Coriobacterium
"Bacteria"	"Proteobacteria"	Betaproteobacteria	Burkholderiales	Comamonadaceae	Corticibacter
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Corticibacterium
"Bacteria"	"Firmicutes"	Bacilli	Caryophanales	Staphylococcaceae	Corticicoccus
"Bacteria"	"Proteobacteria"	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Corticimicrobacter
"Bacteria"	"Actinobacteria"	Actinobacteria	Mycobacteriales	Corynebacteriaceae	Corynebacterium
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Enterobacterales	Morganellaceae	Cosenzaea
"Bacteria"	"Bacteroidetes"	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Costertonia
"Bacteria"	"Actinobacteria"	Actinobacteria	Micromonosporales	Micromonosporaceae	Couchioplanes
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Legionellales	Coxiellaceae	Coxiella
"Bacteria"	"Firmicutes"	Clostridia	Eubacteriales	Clostridiaceae	Crassaminicella
"Bacteria"	"Planctomycetes"	Planctomycetia	Planctomycetales	Planctomycetaceae	Crateriforma
"Bacteria"	"Proteobacteria"	Betaproteobacteria	Neisseriales	Neisseriaceae	Craterilacuibacter
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Craurococcus
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Crenalkalicoccus
"Bacteria"	"Proteobacteria"	Betaproteobacteria	Neisseriales	Neisseriaceae	Crenobacter
"Bacteria"	"Bacteroidetes"	Sphingobacteriia	Sphingobacteriales	Crenotrichaceae	Crenothrix
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Cribrihabitans
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Cricetibacter
"Bacteria"	"Firmicutes"	Clostridia	Eubacteriales	Peptostreptococcaceae	Criibacterium
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Oscillatoriales	Gomontiellaceae	Crinalium
"Bacteria"	"Spirochaetes"	Spirochaetia	Spirochaetales	Borreliaceae	Cristispira
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Nostocales	Rivulariaceae	Croatella
"Bacteria"	"Bacteroidetes"	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Croceibacter
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Croceibacterium
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Croceicoccus
"Bacteria"	"Firmicutes"	Bacilli	Caryophanales	Thermoactinomycetaceae	Croceifilum
"Bacteria"	"Bacteroidetes"	Flavobacteriia	Flavobacteriales	Schleiferiaceae	Croceimicrobium
"Bacteria"	"Bacteroidetes"	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Croceitalea
"Bacteria"	"Bacteroidetes"	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Croceivirga
"Bacteria"	"Bacteroidetes"	Flavobacteriia	Flavobacteriales	Crocinitomicaceae	Crocinitomix
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Chroococcales	Aphanothecaceae	Crocosphaera
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Nostocales	Nostocaceae	Cronbergia
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Cronobacter
"Bacteria"	"Actinobacteria"	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Crossiella
"Bacteria"	"Bacteroidetes"	Flavobacteriia	Flavobacteriales	Weeksellaceae	Cruoricaptor
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Oscillatoriales	Coleofasciculaceae	Crustifilum
"Bacteria"	"Actinobacteria"	Actinobacteria	Micrococcales	Microbacteriaceae	Cryobacterium
"Bacteria"	"Bacteroidetes"	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Cryomorpha
"Bacteria"	"Firmicutes"	Clostridia	Eubacteriales	Peptococcaceae	Cryptanaerobacter
"Bacteria"	"Actinobacteria"	Coriobacteriia	Eggerthellales	Eggerthellaceae	Cryptobacterium
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Chroococcales	Chroococcaceae	Cryptochroococcus
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Chroococcales	Chroococcaceae	Cryptococcum
"Bacteria"	"Actinobacteria"	Actinobacteria	Cryptosporangiales	Cryptosporangiaceae	Cryptosporangium
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Hyphomicrobiales	Devosiaceae	Cucumibacter
"Bacteria"	"Firmicutes"	Culicoidibacteria	Culicoidibacterales	Culicoidibacteraceae	Culicoidibacter
"Bacteria"	"Actinobacteria"	Actinobacteria	Geodermatophilales	Geodermatophilaceae	Cumulibacter
"Bacteria"	"Firmicutes"	Clostridia	Eubacteriales	Lachnospiraceae	Cuneatibacter
"Archaea"	"Euryarchaeota"	Thermoplasmata	Thermoplasmatales	Cuniculiplasmataceae	Cuniculiplasma
"Bacteria"	"Proteobacteria"	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Cupidesulfovibrio
"Bacteria"	"Proteobacteria"	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus
"Bacteria"	"Actinobacteria"	Actinobacteria	Micrococcales	Microbacteriaceae	Curtobacterium
"Bacteria"	"Proteobacteria"	Betaproteobacteria	Burkholderiales	Comamonadaceae	Curvibacter
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Rhodospirillales	Kiloniellaceae	Curvivirga
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Nostocales	[Aphanizomenonaceae]	Cuspidothrix
"Bacteria"	"Actinobacteria"	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Cutibacterium
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Oscillatoriales	Gomontiellaceae	Cyanarcus
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Chroococcales	Aphanothecaceae	Cyanoaggregatum
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Chroococcales	Entophysalidaceae	Cyanoarbor
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Chroococcales	Cyanobacteriaceae	Cyanobacterium
"Bacteria"	"Cyanobacteria"	Cyanophyceae	"Synechococcales"	Synechococcaceae	Cyanobium
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Nostocales	Stigonemataceae	Cyanobotrys
"Bacteria"	"Cyanobacteria"	Cyanophyceae	"Synechococcales"	Synechococcaceae	Cyanocatena
"Bacteria"	"Cyanobacteria"	Cyanophyceae	"Synechococcales"	Romeriaceae	Cyanocatenula
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Chroococcales	Chroococcaceae	Cyanocloster
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Nostocales	Nostocaceae	Cyanocohniella
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Chroococcales	Microcystaceae	Cyanocomperia
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Pleurocapsales	[Dermocarpellaceae]	Cyanocystis
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Pleurocapsales	Pleurocapsaceae	Cyanoderma
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Chroococcales	Entophysalidaceae	Cyanodermatium
"Bacteria"	"Cyanobacteria"	Cyanophyceae	"Synechococcales"	Synechococcaceae	Cyanodictyon
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Chroococcales	Aphanothecaceae	Cyanogastrum
"Bacteria"	"Cyanobacteria"	Cyanophyceae	"Synechococcales"	Synechococcaceae	Cyanogranis
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Oscillatoriales	Phormidiaceae	Cyanohydnum
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Chroococcales	Chroococcaceae	Cyanokybus
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Nostocales	Rivulariaceae	Cyanomargarita
"Bacteria"	"Cyanobacteria"	Cyanophyceae	"Synechococcales"	Synechococcaceae	Cyanonephron
"Bacteria"	"Cyanobacteria"	Cyanophyceae	"Synechococcales"	Chamaesiphonaceae	Cyanophanon
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Pleurocapsales	Pleurocapsaceae	Cyanosaccus
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Chroococcales	Chroococcaceae	Cyanosarcina
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Chroococcales	Chroococcaceae	Cyanostylon
"Bacteria"	"Cyanobacteria"	Cyanophyceae	"Synechococcales"	Merismopediaceae	Cyanotetras
"Bacteria"	"Cyanobacteria"	Cyanophyceae	"Synechococcales"	Synechococcaceae	Cyanothamnos
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Dermocarpales	"Dermocarpaceae"	Cyanotheca
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Oscillatoriales	Cyanothecaceae	Cyanothece
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Nostocales	Hapalosiphonaceae	Cyanothrix
"Bacteria"	"Bacteroidetes"	Cytophagia	Cytophagales	Cyclobacteriaceae	Cyclobacterium
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Cycloclasticus
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Nostocales	Nostocaceae	Cylindrospermum
"Bacteria"	"Cyanobacteria"	Cyanophyceae	"Synechococcales"	Leptolyngbyaceae	Cymatolege
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Cypionkella
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Thiotrichales	Francisellaceae	Cysteiniphilum
"Bacteria"	"Proteobacteria"	Deltaproteobacteria	Myxococcales	Archangiaceae	Cystobacter
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Nostocales	Nostocaceae	Cystocoleus
"Bacteria"	"Firmicutes"	Bacilli	Caryophanales	Bacillaceae	Cytobacillus
"Bacteria"	"Bacteroidetes"	Cytophagia	Cytophagales	Cytophagaceae	Cytophaga
"Bacteria"	"Actinobacteria"	Actinobacteria	Micromonosporales	Micromonosporaceae	Dactylosporangium
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Nostocales	Tolypothrichaceae	Dactylothamnos
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Hyphomicrobiales	Brucellaceae	Daeguia
"Bacteria"	"Bacteroidetes"	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Daejeonella
"Bacteria"	"Bacteroidetes"	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Daejeonia
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Pleurocapsales	Hydrococcaceae	Dalmatella
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Dankookia
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Oscillatoriales	Oscillatoriaceae	Dapis
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Nostocales	Dapisostemonaceae	Dapisostemon
"Bacteria"	"Proteobacteria"	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	Dasania
"Bacteria"	"Cyanobacteria"	Cyanophyceae	Nostocales	Rivulariaceae	Dasyactis
"Bacteria"	"Cyanobacteria"	Cyanophyceae	"Synechococcales"	Schizotrichaceae	Dasygloea
"Bacteria"	"Proteobacteria"	Betaproteobacteria	Rhodocyclales	Azonexaceae	Dechloromonas
"Bacteria"	"Proteobacteria"	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Deefgea
"Bacteria"	"Deferribacteres"	Deferribacteres	Deferribacterales	Deferribacteraceae	Deferribacter
"Bacteria"	"Proteobacteria"	Deltaproteobacteria	Deferrisomatales	Deferrisomataceae	Deferrisoma
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Rhodospirillales	Geminicoccaceae	Defluviicoccus
"Bacteria"	"Proteobacteria"	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Defluviimonas
"Bacteria"	"Firmicutes"	Clostridia	Eubacteriales	Defluviitaleaceae	Defluviitalea
"Bacteria"	"Thermotogae"	Thermotogae	Petrotogales	Petrotogaceae	Defluviitoga
"Bacteria"	"Firmicutes"	Clostridia	Eubacteriales	Desulfitobacteriaceae	Dehalobacter
